experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag,source_runs_csv,sensitivity_factor,sensitivity_value,default_reference_value,fixed_data_flag
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,1,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8747310386512626,0.9074393448551654,1.0,0.868,10.0,0.1,0.2381831556558609,0.159822940826416,188620.15625,181924.328125,6695.828125,187139.6875,1.4804617166519165,2.3891506619984284,0.148413391001668,2.233830756002135,0.0070181269984459,0.0061969850030436,0.0074461025200071,467.6640625,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,2,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8730043710278951,0.8963919187388351,1.0,0.878,10.0,0.1,0.2356723994016647,0.1531560719013214,188789.515625,182705.0625,6084.453125,187443.921875,1.3455971479415894,2.28441859799932,0.1612779630013392,2.111148290998244,0.0063335870036098,0.0112735200018505,0.0070371609699941,462.70703125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:25Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,3,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8890385837542975,0.8758902898998315,1.0,0.944,10.0,0.1,0.2362589687108993,0.1450709700584411,189331.09375,182182.0625,7149.03125,187950.609375,1.3804779052734375,2.103000682000129,0.1499861410011362,1.9447778409994496,0.0055640479986323,0.0075099219975527,0.0064825928033314,464.7421875,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:27Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,4,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8800038136134092,0.9099206754973004,1.0,0.881,10.0,0.1,0.2350694239139557,0.1520050466060638,188582.984375,183075.09375,5507.890625,187265.328125,1.3176586627960205,2.568727601999853,0.154254150998895,2.4050474369978474,0.0076466579994303,0.0086336759995901,0.0080168247899928,472.25,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:30Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,5,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.92242473265771,0.9243539069830148,1.0,0.941,10.0,0.1,0.2363545447587967,0.157536119222641,188881.421875,182553.78125,6327.640625,187493.390625,1.3880348205566406,2.384344476999104,0.2233904999993683,2.153919754000526,0.0059914169978583,0.006141297002614,0.007179732513335,472.25390625,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,6,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.9180572307053824,0.9297493139916508,1.0,0.934,10.0,0.1,0.2370480149984359,0.1570953726768493,188550.625,183893.296875,4657.328125,187113.015625,1.4376025199890137,2.221928379000019,0.1479912909999257,2.0670196760002,0.0059790619998238,0.0061941370004205,0.0068900655866673,464.75,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:34Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,7,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.9174192956875746,0.9292901596750676,1.0,0.933,10.0,0.1,0.2368156611919403,0.1548132002353668,188748.015625,182396.25,6351.765625,187322.4375,1.42558491230011,2.288491710998642,0.1642066329986846,2.1171321379988512,0.0060480829997686,0.0064463140006409,0.0070571071266628,462.46484375,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:36Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,8,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8768850909317807,0.9042817392486224,1.0,0.88,10.0,0.1,0.2359309792518615,0.1516283601522445,188595.828125,184121.109375,4474.71875,187221.65625,1.3741769790649414,2.2361690280013136,0.1502521820002584,2.0778553990021464,0.0064062970013765,0.0073395330000494,0.0069261846633404,467.42578125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,9,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.005,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.9002772499333923,0.9199217882088078,1.0,0.913,10.0,0.1,0.236338198184967,0.1580567955970764,188560.75,181472.65625,7088.09375,187158.171875,1.4025834798812866,2.672192695998092,0.158374245998857,2.50486386600096,0.0103690160030964,0.0080419590012752,0.0083495462200032,475.3125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.005,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,0,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.9050367640593462,0.9224401943462928,1.0,0.919,10.0,0.1,0.261843740940094,0.1868165135383606,188118.390625,181730.328125,6388.0625,185113.75,3.004643440246582,2.7869293879994075,0.2597458010022819,2.5191494549981144,0.0069604070013156,0.007064386998536,0.0083971648499937,475.3203125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,1,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8880081922989718,0.9136906351009464,1.0,0.895,10.0,0.1,0.2617155909538269,0.1800341010093689,188104.46875,179295.5625,8808.90625,185116.03125,2.9884297847747803,2.540913983000792,0.1699481479990936,2.363817143999768,0.0064506740018259,0.0063524899996991,0.0078793904799992,468.203125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:47Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,2,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.871408677445161,0.9057904437620784,1.0,0.853,10.0,0.1,0.2578036785125732,0.1772044450044632,188072.5625,179973.09375,8099.46875,185360.109375,2.712459087371826,2.3622574039982283,0.1487570419994881,2.204885246999765,0.0060686859978886,0.0078304710004886,0.0073496174899992,471.1328125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:49Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,3,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8710456305995662,0.905623826041484,1.0,0.851,10.0,0.1,0.2571823596954345,0.1691636890172958,188104.953125,179621.640625,8483.3125,185419.75,2.6851956844329834,2.2087390950000554,0.1509617470001103,2.050112378998165,0.0055099559976952,0.0069585739984177,0.0068337079299938,477.23828125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:52Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,4,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8696908176385139,0.90500424105296,1.0,0.839,10.0,0.1,0.2572711706161499,0.169757455587387,188090.921875,178831.546875,9259.375,185409.234375,2.681694507598877,2.754802316998393,0.1646288669981004,2.581279360998451,0.007398126002954,0.0081469189972267,0.0086042645366615,476.09765625,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,5,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8712222585481156,0.9057048569349366,1.0,0.852,10.0,0.1,0.2590311765670776,0.1766994893550872,188100.96875,180206.765625,7894.203125,185291.953125,2.809010505676269,3.088072512000508,0.2309993369999574,2.8442534860005253,0.00783272499757,0.0117239729988796,0.009480844953335,460.9609375,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:18:58Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,6,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8845973904454957,0.9120202475420424,1.0,0.889,10.0,0.1,0.2601928412914276,0.1774344146251678,188132.359375,180989.0625,7143.296875,185221.5625,2.910790205001831,2.5790350799979933,0.1461825029982719,2.425631556998269,0.0062799410006846,0.0064954720000969,0.0080854385233275,469.359375,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,7,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8701916465625515,0.9052328786980448,1.0,0.845,10.0,0.1,0.2592122852802276,0.181307315826416,188139.203125,180854.640625,7284.5625,185272.4375,2.866772413253784,2.4474590530007845,0.1503514440009894,2.2883397180012253,0.0069464790030906,0.0080305299998144,0.007627799060004,467.328125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,8,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8705745248526675,0.9054079873788928,1.0,0.848,10.0,0.1,0.259381890296936,0.1778667867183685,188104.6875,182211.25,5893.4375,185276.1875,2.82849383354187,2.3699030539974046,0.1487196019988914,2.214543846999732,0.0060637170026893,0.0058662970004661,0.0073818128233324,455.88671875,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:05Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,9,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.01,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8868332359052344,0.913112323275832,1.0,0.893,10.0,0.1,0.2592481672763824,0.184630662202835,188153.5625,178901.96875,9251.59375,185279.90625,2.8736491203308105,2.68252120300167,0.1674692730011884,2.5075275230010448,0.0060856830023112,0.0067156559998693,0.0083584250766701,460.46875,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.01,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,0,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8845973904454957,0.9120202475420424,1.0,0.889,10.0,0.1,0.2669742405414581,0.1929677426815033,188291.875,181510.796875,6781.078125,184770.0,3.521876573562622,2.954987811001047,0.2208370049993391,2.7264627540025685,0.0067563029988377,0.0068247050003265,0.0090882091800085,464.03125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:11Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,1,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8732520421292927,0.906640324099244,1.0,0.861,10.0,0.1,0.2637594640254974,0.1852324306964874,188213.1875,178866.15625,9347.03125,184968.171875,3.245012760162353,2.5844416310028464,0.1643180589999247,2.4104329159999907,0.0060906079961569,0.0088873490021796,0.0080347763866666,470.01171875,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed2__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:13Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,2,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8695533070410777,0.9049415470834168,1.0,0.835,10.0,0.1,0.2608932256698608,0.1781276613473892,188206.4375,179689.203125,8517.234375,185154.59375,3.0518505573272705,2.5526983969975845,0.1573489570000674,2.3885101020023285,0.0061436679970938,0.0060899449999851,0.0079617003400077,459.07421875,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed3__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:16Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,3,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8705745248526675,0.9054079873788928,1.0,0.848,10.0,0.1,0.2593335807323456,0.1753483712673187,188239.046875,179527.671875,8711.375,185268.859375,2.970187187194824,2.6341230859979987,0.1587818340012745,2.4671014759987884,0.0063032529942574,0.0074805690019275,0.0082236715866626,479.9375,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed4__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:19Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,4,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.869985442372117,0.9051386857434202,1.0,0.843,10.0,0.1,0.2596375048160553,0.1752985119819641,188226.921875,178847.609375,9379.3125,185247.140625,2.9797797203063965,3.3162713810015703,0.1515081719990121,3.153652527998929,0.0088000600044324,0.0104178879992105,0.0105121750933297,474.21484375,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed5__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:22Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,5,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8704370921838113,0.90534510105693,1.0,0.847,10.0,0.1,0.2643943727016449,0.1819624006748199,188204.265625,179340.625,8863.640625,184927.625,3.276638984680176,2.722140547997697,0.2105870039995352,2.503455342997768,0.0064160330002778,0.0072991880006156,0.0083448511433258,471.1640625,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed6__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:24Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,6,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8741043507272096,0.9070354933539576,1.0,0.864,10.0,0.1,0.2639717757701874,0.1785248219966888,188246.4375,180109.78125,8136.65625,184964.1875,3.282248020172119,2.400322359000711,0.1533522099998663,2.2394516059976013,0.0059482350006874,0.0067879979978897,0.0074648386866586,471.1640625,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed7__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:27Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,7,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8796769232515574,0.9096546123325104,0.9523809523809524,0.879,11.0,0.11,0.2620751857757568,0.1810706257820129,188287.40625,180889.8125,7397.59375,185079.703125,3.207700729370117,2.585146467001323,0.1746533669975178,2.394975636001618,0.0058028269995702,0.0145159690000582,0.0079832521200053,462.0078125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed8__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:30Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,8,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8700836382453218,0.9051835311333336,1.0,0.844,10.0,0.1,0.2639089822769165,0.1805890053510666,188225.84375,182284.3125,5941.53125,184966.46875,3.2593774795532227,2.8446600969982683,0.1515766279990202,2.67576165599894,0.0071797979981056,0.0165551119971496,0.0089192055199964,458.578125,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed9__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,9,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.02,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8951455628445485,0.9172715133207004,1.0,0.906,10.0,0.1,0.2611238658428192,0.1877158880233764,188262.296875,178557.140625,9705.15625,185143.4375,3.118865966796875,3.364028617001168,0.2432230519989389,3.1104559269988385,0.0081136129992955,0.0094609850020788,0.0103681864233294,456.03515625,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.02,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed0__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:36Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,0,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.873526399256262,0.9067673748127468,0.9523809523809524,0.862,11.0,0.11,0.26659095287323,0.1909239590167999,188541.375,181877.34375,6664.03125,184806.515625,3.7348532676696777,2.930320043997199,0.166422374000831,2.7533605600001465,0.0066367419967718,0.0097516370005905,0.0091778685333338,460.9921875,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.05,0.01,True
sens_synth__synthetic_n1000_d100_fixedseed3102__lr__seed1__divi,run_divi_sensitivity_synth.py,2026-03-25T13:19:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d100_fixedseed3102,sens_lr,1000,100,3,0.1,0.9,3.0,3102.0,1,divi,1.0,divi,1000.0,1.0,80.0,auto_entropy,141.89385332046726,1.0,0.05,1.0,0.1,300.0,300.0,4,3,80.0,240.0,"[80, 160, 240]",0.8775773322898165,0.9086604863509395,1.0,0.874,10.0,0.1,0.2640827298164367,0.1843966990709304,188550.328125,179192.609375,9357.71875,184963.71875,3.5866048336029053,2.890724414999568,0.1674421640018408,2.7153621510005905,0.0080019689958135,0.0071506109998153,0.0090512071700019,471.546875,ok,False,,,,,,,outputs_revision/sensitivity_synth/lr/runs.csv,lr,0.05,0.01,True
