experiment_id,script_name,timestamp,git_commit,hostname,device_type,device_name,dataset,dataset_variant,split_name,N,D,K_true,informative_ratio,noise_ratio,noise_sigma,data_seed,run_seed,method,prior_mode,baseline_name,beta,beta_mult,Tsplit,tau_mode,tau,tau_mult,lr,temp_start,temp_end,max_epochs,epochs_completed,final_K,split_count,first_split_epoch,last_split_epoch,split_epochs_json,ari,nmi,f1_feature,acc,selected_dims_count,selected_dims_ratio,mean_phi,median_phi,objective_final,objective_best,objective_gap,nll_final,kl_final,wallclock_total_sec,wallclock_stepA_sec,wallclock_train_sec,wallclock_split_diag_sec,wallclock_post_sec,time_per_epoch_sec,peak_memory_mb,status,timeout_flag,error_message,artifact_dir,runtime_axis,runtime_value,baseline_timeout_sec,baseline_converged_flag
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T10:07:08Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,871,0.871,nan,nan,nan,nan,nan,nan,nan,0.874335,nan,0.874335,nan,nan,nan,811.3359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T10:07:29Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,3,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8581563973334415,0.8569111968417074,nan,0.901,27,0.027,0.24727214872837067,0.2196149230003357,1948957.125,1897350.375,51606.75,1905812.25,43.144866943359375,21.157193630999245,1.7076371960010874,19.298263905999193,0.05118658499850426,0.14899078600137727,0.06432754635333064,765.68359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:07:30Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4559902703571759,0.4583881690958237,nan,0.742,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.001604,nan,1.001604,nan,nan,nan,765.68359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:07:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4559902703571759,0.4583881690958237,nan,0.742,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.100114,nan,3.100114,nan,nan,nan,765.68359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T10:07:34Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,871,0.871,nan,nan,nan,nan,nan,nan,nan,0.843744,nan,0.843744,nan,nan,nan,765.68359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T10:07:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,4,divi,1,divi,1000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8565063513483918,0.8760055174629092,nan,0.865,30,0.03,0.24721437692642212,0.222298726439476,1948837.375,1897731.75,51105.625,1905849.875,42.9875602722168,20.872465235999698,1.7528950750001968,19.028147985000032,0.05418555400319747,0.08910587700120232,0.0634271599500001,765.68359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:07:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.474799623771041,0.5155519936685274,nan,0.676,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.822479,nan,0.822479,nan,nan,nan,765.68359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:07:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.411155095147203,0.4475083335028572,nan,0.635,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.462964,nan,3.462964,nan,nan,nan,765.68359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n1000_d1000_noise3.0__runtime_nscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T10:08:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n1000_d1000_noise3.0,runtime_nscale,1000,1000,3,0.01,0.99,3.0,20261326,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9970015045323003,0.9938029489046497,nan,0.999,871,0.871,nan,nan,nan,nan,nan,nan,nan,0.880298,nan,0.880298,nan,nan,nan,765.68359375,ok,False,,,N,1000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T10:08:48Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,0,divi,1,divi,2000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8677734689592312,0.8997648710669712,nan,0.842,12,0.012,0.2102818638086319,0.18652194738388062,3931752.0,3847521.0,84231.0,3860535.25,35.60838317871094,47.212016462000975,2.7315111110001453,44.321333898000375,0.10725597299824585,0.154933510999399,0.14773777966000126,1046.44140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:08:50Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.7774628273783075,0.740752134390262,nan,0.918,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.078803,nan,2.078803,nan,nan,nan,1046.44140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:08:54Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4015317914641378,0.45398275263716126,nan,0.6405,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.264283,nan,4.264283,nan,nan,nan,1046.44140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T10:08:56Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.998498874063205,0.9965853313238789,nan,0.9995,783,0.783,nan,nan,nan,nan,nan,nan,nan,1.940868,nan,1.940868,nan,nan,nan,1046.44140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T10:09:36Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,1,divi,1,divi,2000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8674753872776316,0.8996291258956634,nan,0.8375,12,0.012,0.210932195186615,0.1870117485523224,3931948.75,3843375.25,88573.5,3859646.25,36.151309967041016,39.84710755999913,2.6395272749996366,37.05128262100152,0.10520198300037009,0.1514401029999135,0.1235042754033384,1076.9609375,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:09:37Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.8147045982477955,0.7673946172949966,nan,0.9335,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.215083,nan,1.215083,nan,nan,nan,1076.9609375,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:09:42Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4861645265029315,0.5342664587950774,nan,0.711,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.937575,nan,4.937575,nan,nan,nan,1076.9609375,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T10:09:44Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.998498874063205,0.9965853313238789,nan,0.9995,783,0.783,nan,nan,nan,nan,nan,nan,nan,2.433936,nan,2.433936,nan,nan,nan,1076.9609375,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T10:10:24Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,2,divi,1,divi,2000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8674627090445379,0.8990991390242099,nan,0.8375,10,0.01,0.21006035804748535,0.18858709931373596,3931576.75,3840801.0,90775.75,3860786.0,35.39532470703125,40.03796516799957,2.6353953319994616,37.28366185400046,0.10450140400098462,0.11420776300110447,0.12427887284666819,1046.44140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:10:26Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.8730884133466918,0.8323260000876456,nan,0.9555,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.269036,nan,1.269036,nan,nan,nan,1046.44140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:10:30Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.6694621933546656,0.6394405665244767,nan,0.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.90017,nan,3.90017,nan,nan,nan,1046.44140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T10:10:32Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.998498874063205,0.9965853313238789,nan,0.9995,783,0.783,nan,nan,nan,nan,nan,nan,nan,1.9674230000000001,nan,1.9674230000000001,nan,nan,nan,1046.44140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed3__divi,run_divi_runtime_synth.py,2026-03-25T10:11:12Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,3,divi,1,divi,2000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8667376180283305,0.8968565031180705,nan,0.843,10,0.01,0.20945638418197632,0.1859322339296341,3931735.75,3850844.5,80891.25,3861659.25,35.038299560546875,40.67436973599979,3.6852839949988265,36.866510723999454,0.10812169200107746,0.11822921499879158,0.12288836907999819,1259.94140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed3__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:11:14Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,3,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.8027641588005743,0.7701338207621181,nan,0.9285,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.927125,nan,1.927125,nan,nan,nan,1259.94140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed3__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:11:18Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,3,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.4301080481909995,0.47144906591924224,nan,0.689,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.83501,nan,3.83501,nan,nan,nan,1259.94140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed3__spkm,run_divi_runtime_synth.py,2026-03-25T10:11:20Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,3,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.998498874063205,0.9965853313238789,nan,0.9995,783,0.783,nan,nan,nan,nan,nan,nan,nan,1.9807869999999999,nan,1.9807869999999999,nan,nan,nan,1259.94140625,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed4__divi,run_divi_runtime_synth.py,2026-03-25T10:11:59Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,4,divi,1,divi,2000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8744463820769158,0.9028482883692924,nan,0.871,10,0.01,0.21024905145168304,0.1894998550415039,3931514.5,3838533.5,92981.0,3860514.0,35.50029754638672,38.39190310399863,2.7493002110004454,35.52085621900005,0.10691657200004556,0.1174359380001988,0.1184028540633335,1107.48046875,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed4__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:12:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,4,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.734111038551505,0.7034659113485042,nan,0.8995,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.012508,nan,1.012508,nan,nan,nan,1107.48046875,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed4__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:12:04Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,4,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.44655853248201083,0.4931315934393226,nan,0.664,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.909751,nan,3.909751,nan,nan,nan,1107.48046875,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n2000_d1000_noise3.0__runtime_nscale__seed4__spkm,run_divi_runtime_synth.py,2026-03-25T10:12:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n2000_d1000_noise3.0,runtime_nscale,2000,1000,3,0.01,0.99,3.0,20262326,4,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.998498874063205,0.9965853313238789,nan,0.9995,783,0.783,nan,nan,nan,nan,nan,nan,nan,3.216794,nan,3.216794,nan,nan,nan,1107.48046875,ok,False,,,N,2000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed0__divi,run_divi_runtime_synth.py,2026-03-25T10:14:57Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,0,divi,1,divi,5000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8781776262821925,0.8994354527293633,nan,0.8842,10,0.01,0.1801842302083969,0.16267095506191254,9897041.0,9710338.0,186703.0,9751314.0,29.14548110961914,169.98723116100155,5.809441458000947,163.45458702399992,0.2707639719992585,0.7132638160001079,0.5448486234133331,970.1484375,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed0__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:15:00Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,0,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9773847107525755,0.9584443252453424,nan,0.9924,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.680002,nan,2.680002,nan,nan,nan,970.1484375,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed0__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:15:23Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,0,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.981519238915484,0.9648069572588794,nan,0.9938,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.061403,nan,23.061403,nan,nan,nan,970.1484375,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed0__spkm,run_divi_runtime_synth.py,2026-03-25T10:15:29Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,0,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9946081072363442,0.9878178584818714,nan,0.9982,571,0.571,nan,nan,nan,nan,nan,nan,nan,5.867291,nan,5.867291,nan,nan,nan,970.1484375,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed1__divi,run_divi_runtime_synth.py,2026-03-25T10:18:28Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,1,divi,1,divi,5000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.867654765692908,0.8970385233763651,nan,0.8536,10,0.01,0.18075086176395416,0.16288837790489197,9895796.0,9684350.0,211446.0,9748726.0,29.413986206054688,178.77651495300051,6.204419509000218,171.8564314409996,0.5024495859979652,0.7050117750004574,0.5728547714699986,932.00390625,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed1__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:18:31Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,1,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.980335094067997,0.9628417387815745,nan,0.9934,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.845429,nan,2.845429,nan,nan,nan,932.00390625,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed1__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:18:55Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,1,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9756101360386173,0.9557765889178278,nan,0.9918,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.290571,nan,24.290571,nan,nan,nan,932.00390625,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed1__spkm,run_divi_runtime_synth.py,2026-03-25T10:19:02Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,1,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9946081072363442,0.9878178584818714,nan,0.9982,571,0.571,nan,nan,nan,nan,nan,nan,nan,6.578606,nan,6.578606,nan,nan,nan,932.00390625,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed2__divi,run_divi_runtime_synth.py,2026-03-25T10:22:07Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,2,divi,1,divi,5000.0,1.0,80,auto_entropy,1418.9385332046727,1.0,0.01,1.0,0.1,300,300,4,3,80,240,"[80, 160, 240]",0.8681422916534189,0.8972606389764849,nan,0.8558,10,0.01,0.17987844347953796,0.16101044416427612,9895956.0,9704108.0,191848.0,9751583.0,28.87469482421875,184.61468208599945,6.027301792000799,177.84483333299977,0.4417425959982211,0.731636360000266,0.5928161111099992,703.48046875,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed2__kmeans_oracle,run_divi_runtime_synth.py,2026-03-25T10:22:09Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,2,kmeans_oracle,nan,kmeans_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9821096399855207,0.9656983530175969,nan,0.994,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.528371,nan,2.528371,nan,nan,nan,703.48046875,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed2__gmm_oracle,run_divi_runtime_synth.py,2026-03-25T10:22:33Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,2,gmm_oracle,nan,gmm_oracle,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9756168966525669,0.9554767104601586,nan,0.9918,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.953572,nan,23.953572,nan,nan,nan,703.48046875,ok,False,,,N,5000,nan,True
runtime_synth__synthetic_n5000_d1000_noise3.0__runtime_nscale__seed2__spkm,run_divi_runtime_synth.py,2026-03-25T10:22:39Z,unknown,x86_64,cpu,x86_64,synthetic,synthetic_n5000_d1000_noise3.0,runtime_nscale,5000,1000,3,0.01,0.99,3.0,20265326,2,spkm,nan,spkm,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,3,0,nan,nan,[],0.9946081072363442,0.9878178584818714,nan,0.9982,571,0.571,nan,nan,nan,nan,nan,nan,nan,5.914285,nan,5.914285,nan,nan,nan,703.48046875,ok,False,,,N,5000,nan,True
